RowId,Country,Region,CustID,CustName,ProductSold,SalesChannel,UnitsSold,DateSold,ProductID,ProductName,StdCost,StdPrice
1017,Burkina Faso,Sub-Saharan Africa,23284,Clark Weaver,SUPA104,Online,16,02/09/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1018,Albania,Europe,23460,Fuller Hamilton,PURA500,Direct,93,02/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1019,Nauru,Australia and Oceania,23601,Keith Velez,SUPA105,Direct,44,02/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1020,Qatar,Middle East and North Afr,23833,Hilary Schultz,SUPA103,Direct,74,02/09/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1021,Andorra,Europe,23427,Ivy Wells,SUPA105,Retail,53,03/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1022,Unknown,Unknown,24020,Sean Townsend,PURA500,Retail,138,03/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1023,Tuvalu,Australia and Oceania,23394,Garrett May,PURA250,Retail,159,04/09/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1024,Benin,Sub-Saharan Africa,23551,Graiden Avery,SUPA105,Direct,149,04/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1025,Guatemala,Central America and the C,23675,Brielle Mcdaniel,SUPA103,Retail,147,04/09/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1026,Unknown,Unknown,23779,Rafael Fletcher,SUPA103,Direct,124,04/09/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1027,Macedonia,Europe,23331,Bevis Mcdonald,SUPA105,Direct,184,05/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1028,Belize,Central America and the C,23342,Paul Duke,SUPA104,Direct,86,05/09/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1029,Romania,Europe,23579,Marcia Everett,PURA500,Direct,160,05/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1030,Vanuatu,Australia and Oceania,23477,Lani Floyd,PURA250,Online,51,06/09/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1031,Unknown,Unknown,23851,Eve Bentley,PURA250,Direct,171,06/09/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1032,Hungary,Europe,23443,Raphael Casey,PURA100,Online,58,07/09/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1033,Nepal,Asia,23692,Yuri Huber,SUPA105,Online,177,07/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1034,Unknown,Unknown,23942,Fitzgerald Gray,SUPA105,Online,117,08/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1035,Australia,Australia and Oceania,23326,Katelyn Joseph,SUPA105,Retail,118,09/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1036,Panama,Central America and the C,23666,Blair Horne,PURA500,Direct,69,10/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1037,Luxembourg,Europe,23265,Uriel Benton,PURA200,Online,38,11/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1038,Saudi Arabia,Middle East and North Afr,23699,Graham Paul,PURA200,Online,64,11/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1039,Myanmar,Asia,23342,Paul Duke,SUPA104,Direct,60,12/09/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1040,Yemen,Middle East and North Afr,23363,Lesley Aguilar,PURA500,Retail,145,12/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1041,Bosnia and Herzegovina,Europe,23472,Zia Ayala,SUPA104,Retail,209,12/09/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1042,Burkina Faso,Sub-Saharan Africa,23265,Uriel Benton,SUPA102,Direct,138,13/09/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1043,Unknown,Unknown,23673,Ifeoma Crane,PURA100,Retail,95,13/09/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1044,Myanmar,Asia,23922,Brynn Avila,SUPA103,Online,159,13/09/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1045,New Zealand,Australia and Oceania,23530,Maia Warner,PURA200,Direct,85,14/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1046,Somalia,Middle East and North Afr,23547,Lana Norris,SUPA102,Online,108,15/09/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1048,United Kingdom,Europe,23662,Deirdre Ford,SUPA102,Direct,184,16/09/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1049,Oman,Middle East and North Afr,23348,Tad Mack,PURA500,Online,8,17/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1050,Cape Verde,Sub-Saharan Africa,23381,Gwendolyn David,SUPA103,Online,159,17/09/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1051,Unknown,Unknown,23408,Fatima Case,PURA200,Retail,48,17/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1052,Burkina Faso,Sub-Saharan Africa,23503,Ina Faulkner,SUPA103,Direct,13,17/09/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1053,Malawi,Sub-Saharan Africa,23289,Deacon Craig,PURA250,Online,95,18/09/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1054,Sweden,Europe,23302,Isaac Wolf,SUPA103,Retail,103,18/09/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1055,Canada,North America,23353,Zahir Fields,SUPA105,Retail,168,18/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1056,Unknown,Unknown,23596,Sopoline Pace,PURA200,Online,111,18/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1057,Guinea,Sub-Saharan Africa,23337,Bell Prince,SUPA103,Online,82,19/09/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1058,Tonga,Australia and Oceania,23380,Ivory Chang,PURA500,Online,95,19/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1059,Portugal,Europe,23384,Basil Bates,PURA200,Retail,9,19/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1060,Azerbaijan,Middle East and North Afr,23427,Ivy Wells,PURA250,Online,129,19/09/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1061,Unknown,Unknown,23308,Dara Cunningham,PURA100,Retail,112,20/09/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1062,Grenada,Central America and the C,23579,Marcia Everett,SUPA104,Retail,122,21/09/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1063,Macedonia,Europe,23643,Naida Wilkerson,PURA100,Online,11,21/09/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1064,Moldova ,Europe,23817,Michael Guthrie,SUPA102,Retail,58,21/09/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1065,Kuwait,Middle East and North Afr,23456,Urielle Michael,SUPA105,Retail,144,22/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1066,Grenada,Central America and the C,23643,Naida Wilkerson,PURA200,Direct,183,22/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1067,Liberia,Sub-Saharan Africa,23699,Graham Paul,SUPA102,Direct,43,22/09/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1068,Unknown,Unknown,23845,Cameron Schmidt,SUPA102,Retail,142,23/09/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1070,Indonesia,Asia,23460,Fuller Hamilton,PURA200,Online,160,24/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1071,Unknown,Unknown,23517,Florence Hutchinson,PURA100,Online,144,24/09/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1072,Mongolia,Asia,23695,Acton Ratliff,SUPA104,Retail,197,25/09/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1073,Vanuatu,Australia and Oceania,23363,Lesley Aguilar,PURA200,Retail,120,26/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1074,Benin,Sub-Saharan Africa,23404,Cedric Rivera,PURA500,Online,16,26/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1075,Saint Lucia,Central America and the C,23499,Eve Perry,PURA100,Online,120,26/09/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1076,Solomon Islands,Australia and Oceania,23674,Dara Burch,PURA500,Direct,15,26/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1078,Unknown,Unknown,23287,Joy Vazquez,PURA250,Online,189,27/09/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1079,Uzbekistan,Asia,23385,Adrian Alvarez,SUPA105,Direct,86,27/09/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1080,New Zealand,Australia and Oceania,23429,Lacota Hinton,PURA200,Direct,106,27/09/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1081,Lesotho,Sub-Saharan Africa,23456,Urielle Michael,PURA500,Retail,153,27/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1082,Senegal,Sub-Saharan Africa,23588,Lois Weber,PURA250,Direct,59,27/09/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1083,Iraq,Middle East and North Afr,23606,Emily Hogan,SUPA102,Online,112,27/09/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1084,Unknown,Unknown,23718,Shana Rich,SUPA102,Direct,187,28/09/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1085,Unknown,Unknown,23650,Ursa Strickland,SUPA101,Online,162,29/09/2018,SUPA101,Super Soft - Product Sample,0.3,0
1086,Saint Lucia,Central America and the C,23406,Linda Morales,PURA500,Online,202,30/09/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1087,Costa Rica,Central America and the C,23301,Maxwell Parker,PURA200,Online,36,01/10/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1088,Seychelles ,Sub-Saharan Africa,23404,Cedric Rivera,SUPA102,Retail,10,01/10/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1089,Malaysia,Asia,23535,Mia Ferguson,SUPA105,Direct,34,02/10/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1090,Madagascar,Sub-Saharan Africa,23566,Lois Compton,PURA200,Online,46,02/10/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1091,Mozambique,Sub-Saharan Africa,23610,Thane Hood,SUPA103,Retail,60,03/10/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1092,Switzerland,Europe,23435,Holmes Graves,SUPA104,Direct,68,05/10/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1093,Nicaragua,Central America and the C,23587,Sandra Clay,SUPA104,Direct,17,05/10/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1094,Luxembourg,Europe,23610,Thane Hood,SUPA104,Direct,180,05/10/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1095,Unknown,Unknown,23726,Amity Hudson,PURA250,Online,141,05/10/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1096,United Kingdom,Europe,23330,Aurelia Flores,SUPA101,Retail,177,06/10/2018,SUPA101,Super Soft - Product Sample,0.3,0
1097,Pakistan,Middle East and North Afr,23411,Reagan Leach,PURA200,Retail,138,06/10/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1098,Rwanda,Sub-Saharan Africa,23672,Callie Cervantes,PURA200,Direct,189,06/10/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1099,Turkey,Middle East and North Afr,23397,Moses Huff,SUPA101,Retail,208,07/10/2018,SUPA101,Super Soft - Product Sample,0.3,0
1100,Gabon,Sub-Saharan Africa,23323,Colby Knapp,SUPA105,Retail,62,08/10/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1101,Unknown,Unknown,23597,Aurora Dyer,PURA250,Retail,175,08/10/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1102,Canada,North America,23599,Kelsie Joseph,PURA500,Retail,41,09/10/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1103,Kiribati,Australia and Oceania,23622,Fulton Francis,SUPA102,Retail,37,09/10/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1104,Monaco,Europe,23634,Hedley Lott,PURA100,Retail,42,09/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1105,Mozambique,Sub-Saharan Africa,23643,Naida Wilkerson,SUPA102,Direct,174,09/10/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1106,Luxembourg,Europe,23672,Callie Cervantes,SUPA102,Retail,200,12/10/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1107,Unknown,Unknown,23729,Beatrice Malone,SUPA105,Online,16,12/10/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1108,Senegal,Sub-Saharan Africa,23280,James Spencer,PURA200,Direct,66,13/10/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1109,Jamaica,Central America and the C,23332,Yael Carter,PURA500,Retail,60,14/10/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1110,Namibia,Sub-Saharan Africa,23578,Sigourney Riddle,PURA500,Online,112,14/10/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1111,Unknown,Unknown,23654,Brian Clarke,PURA100,Direct,128,15/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1112,Unknown,Unknown,23757,Minerva Reynolds,PURA100,Online,185,15/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1113,Sri Lanka,Asia,23345,Devin Abbott,PURA100,Direct,182,17/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1114,Togo,Sub-Saharan Africa,23458,Dominique Oneill,SUPA104,Retail,191,17/10/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1115,Uzbekistan,Asia,23809,Lucius Barton,SUPA103,Retail,180,17/10/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1116,Panama,Central America and the C,23314,Maxine Gentry,SUPA104,Retail,95,18/10/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1117,Kazakhstan,Asia,23503,Ina Faulkner,SUPA102,Direct,99,19/10/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1118,Bhutan,Asia,23616,Grant Gilbert,PURA100,Online,54,19/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1119,Sweden,Europe,23363,Lesley Aguilar,PURA100,Retail,19,20/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1120,Bahrain,Middle East and North Afr,23399,Leah Golden,PURA100,Online,138,20/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1121,Central African Republic,Sub-Saharan Africa,23616,Grant Gilbert,PURA500,Direct,119,20/10/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1122,Unknown,Unknown,23762,Hayes Carter,SUPA103,Online,105,20/10/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1123,Tajikistan,Asia,23520,Alea Long,PURA250,Direct,190,22/10/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1124,Turkey,Middle East and North Afr,23516,Denton Mcintosh,SUPA105,Online,4,23/10/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1125,Albania,Europe,23582,Griffin Grimes,PURA100,Retail,167,23/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1126,Kazakhstan,Asia,23765,Lunea Fuentes,PURA100,Online,29,23/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1127,Mongolia,Asia,23289,Deacon Craig,SUPA105,Direct,166,24/10/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1128,Uganda,Sub-Saharan Africa,23414,Arden Conrad,PURA500,Online,87,24/10/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1129,Unknown,Unknown,23714,Shea Valenzuela,SUPA104,Online,184,24/10/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1130,San Marino,Europe,23277,MacKenzie Moss,PURA200,Direct,82,25/10/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1131,Slovakia,Europe,23535,Mia Ferguson,SUPA104,Online,96,25/10/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1132,Spain,Europe,23460,Fuller Hamilton,PURA250,Direct,182,26/10/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1133,Nicaragua,Central America and the C,23547,Lana Norris,PURA250,Direct,163,26/10/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1135,Belize,Central America and the C,23756,Kaseem Adkins,SUPA105,Online,92,26/10/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1136,Mozambique,Sub-Saharan Africa,23419,Donovan Noel,SUPA102,Retail,102,27/10/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1137,Switzerland,Europe,23424,Norman Dale,SUPA104,Direct,46,27/10/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1138,Tuvalu,Australia and Oceania,23499,Eve Perry,SUPA103,Direct,182,27/10/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1139,Canada,North America,23624,Briar Kennedy,SUPA103,Retail,1,27/10/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1140,Philippines,Asia,23656,Audrey Chase,PURA100,Online,174,27/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1141,Slovenia,Europe,23498,Madeson Baker,PURA250,Online,61,28/10/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1142,Belgium,Europe,23582,Griffin Grimes,SUPA104,Retail,116,28/10/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1143,Azerbaijan,Middle East and North Afr,23643,Naida Wilkerson,SUPA105,Direct,20,28/10/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1144,Qatar,Middle East and North Afr,23458,Dominique Oneill,SUPA101,Online,69,29/10/2018,SUPA101,Super Soft - Product Sample,0.3,0
1145,Unknown,Unknown,23492,Alisa Kemp,PURA100,Online,6,31/10/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1146,Unknown,Unknown,23469,Minerva Mcguire,PURA250,Retail,5,01/11/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1147,Indonesia,Asia,23535,Mia Ferguson,PURA100,Retail,19,01/11/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1148,Bosnia and Herzegovina,Europe,23732,Kyra Osborn,PURA200,Online,196,01/11/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1149,Unknown,Unknown,23363,Lesley Aguilar,SUPA101,Direct,190,02/11/2018,SUPA101,Super Soft - Product Sample,0.3,0
1150,Tonga,Australia and Oceania,23323,Colby Knapp,SUPA102,Online,162,03/11/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1151,Greenland,North America,23360,Barrett Mckinney,SUPA103,Direct,128,03/11/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1152,Maldives,Asia,23666,Blair Horne,SUPA105,Online,165,03/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1153,United Kingdom,Europe,23808,Nita Andrews,SUPA105,Retail,179,03/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1154,Unknown,Unknown,23271,Athena Fitzpatrick,SUPA103,Retail,125,04/11/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1155,Burundi,Sub-Saharan Africa,23460,Fuller Hamilton,PURA200,Retail,143,05/11/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1156,Finland,Europe,23470,Herrod Byers,SUPA105,Direct,153,05/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1157,Germany,Europe,23489,Nichole Vinson,SUPA104,Online,62,05/11/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1158,Ireland,Europe,23495,Chava Hunt,SUPA102,Direct,99,05/11/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1159,Unknown,Unknown,23768,Hadassah Christian,SUPA102,Retail,168,05/11/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1160,Unknown,Unknown,23814,Teagan Baird,SUPA105,Retail,150,05/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1161,Croatia,Europe,23296,India Gilbert,SUPA103,Online,189,06/11/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1162,Uzbekistan,Asia,23284,Clark Weaver,SUPA105,Direct,192,07/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1163,Oman,Middle East and North Afr,23404,Cedric Rivera,PURA250,Online,50,07/11/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1164,El Salvador,Central America and the C,23499,Eve Perry,PURA250,Online,125,07/11/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1165,Unknown,Unknown,23328,Keaton Wolfe,SUPA105,Online,102,08/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1166,Seychelles ,Sub-Saharan Africa,23503,Ina Faulkner,PURA250,Retail,137,08/11/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1167,Bosnia and Herzegovina,Europe,23616,Grant Gilbert,SUPA102,Online,182,08/11/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1168,Bahrain,Middle East and North Afr,23530,Maia Warner,PURA250,Retail,78,10/11/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1169,Slovakia,Europe,23579,Marcia Everett,SUPA105,Retail,40,10/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1170,Switzerland,Europe,23509,Briar Clayton,SUPA104,Direct,76,11/11/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1173,Mauritania,Sub-Saharan Africa,23579,Marcia Everett,PURA200,Online,50,12/11/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1174,Uganda,Sub-Saharan Africa,23435,Holmes Graves,PURA200,Direct,85,13/11/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1175,Afghanistan,Middle East and North Afr,23566,Lois Compton,SUPA104,Retail,78,13/11/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1176,Benin,Sub-Saharan Africa,23662,Deirdre Ford,SUPA104,Online,163,13/11/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1177,Mauritania,Sub-Saharan Africa,23739,Portia Stewart,SUPA103,Retail,150,13/11/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1178,Pakistan,Middle East and North Afr,23329,Melinda Cobb,SUPA105,Online,6,14/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1179,Monaco,Europe,23363,Lesley Aguilar,PURA500,Direct,104,14/11/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1180,Albania,Europe,23419,Donovan Noel,PURA500,Direct,104,14/11/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1181,Luxembourg,Europe,23689,Phillip Schneider,PURA100,Retail,159,14/11/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1182,Ireland,Europe,23816,Wanda Guy,SUPA104,Retail,85,14/11/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1183,Gabon,Sub-Saharan Africa,23266,Celeste Pugh,PURA200,Retail,170,15/11/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1184,Afghanistan,Middle East and North Afr,23470,Herrod Byers,SUPA102,Online,57,15/11/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1185,United Arab Emirates,Middle East and North Afr,23674,Dara Burch,PURA250,Direct,7,16/11/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1186,Unknown,Unknown,23725,Callie Stanley,PURA250,Retail,36,16/11/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1187,Palau,Australia and Oceania,23375,Brittany Burris,SUPA103,Retail,5,17/11/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1188,Cambodia,Asia,23470,Herrod Byers,SUPA104,Direct,41,17/11/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1189,Denmark,Europe,23619,Flynn Robinson,SUPA104,Online,61,17/11/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1190,Kuwait,Middle East and North Afr,23716,Xanthus Holden,SUPA102,Online,49,17/11/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1191,Somalia,Middle East and North Afr,23485,Ebony Kirk,SUPA105,Online,38,18/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1192,Spain,Europe,23566,Lois Compton,PURA200,Retail,144,18/11/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1193,Vanuatu,Australia and Oceania,23424,Norman Dale,PURA200,Direct,159,19/11/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1194,Morocco,Middle East and North Afr,23363,Lesley Aguilar,PURA200,Retail,162,20/11/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1195,Romania,Europe,23400,Ina Montgomery,SUPA101,Direct,108,20/11/2018,SUPA101,Super Soft - Product Sample,0.3,0
1196,Unknown,Unknown,23425,Dana Cobb,SUPA102,Online,3,20/11/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1197,Pakistan,Middle East and North Afr,23520,Alea Long,PURA100,Online,116,21/11/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1198,Denmark,Europe,23535,Mia Ferguson,SUPA102,Retail,63,22/11/2018,SUPA102,Super Soft - 250ml,2.5,4.5
1199,Zimbabwe,Sub-Saharan Africa,23566,Lois Compton,PURA200,Online,196,23/11/2018,PURA200,Pure Soft Detergent - 200ml,2,3.99
1200,Mauritius ,Sub-Saharan Africa,23570,Kiara Lucas,PURA100,Online,68,23/11/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1201,Solomon Islands,Australia and Oceania,23637,Penelope Baker,SUPA101,Retail,63,23/11/2018,SUPA101,Super Soft - Product Sample,0.3,0
1202,Mauritius ,Sub-Saharan Africa,23704,Shelly Johnston,SUPA101,Online,22,23/11/2018,SUPA101,Super Soft - Product Sample,0.3,0
1203,Zimbabwe,Sub-Saharan Africa,23470,Herrod Byers,SUPA105,Online,154,24/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1204,Unknown,Unknown,23687,Leroy Valdez,SUPA103,Retail,197,24/11/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1205,South Africa,Sub-Saharan Africa,23296,India Gilbert,SUPA104,Retail,117,25/11/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1206,Bangladesh,Asia,23425,Dana Cobb,PURA250,Retail,200,25/11/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1207,Nauru,Australia and Oceania,23498,Madeson Baker,SUPA103,Direct,39,25/11/2018,SUPA103,Super Soft - 500ml,3.5,6.99
1208,El Salvador,Central America and the C,23358,Joel Rivers,PURA250,Retail,181,26/11/2018,PURA250,Pure Soft Detergent - 250ml,2.3,4.5
1209,Denmark,Europe,23611,Curran Kane,PURA500,Retail,197,26/11/2018,PURA500,Pure Soft Detergent - 500ml,3.5,6.5
1210,Bahrain,Middle East and North Afr,23323,Colby Knapp,SUPA104,Online,87,27/11/2018,SUPA104,Super Soft - 1 Litre,5,9.99
1211,Malaysia,Asia,23393,Odette Logan,SUPA105,Retail,113,28/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1212,Hungary,Europe,23645,Lucius James,SUPA105,Direct,158,28/11/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
1213,Malaysia,Asia,23727,McKenzie Kirkland,PURA100,Online,111,29/11/2018,PURA100,Pure Soft Detergent - 100ml,1.5,3
1214,Malawi,Sub-Saharan Africa,23394,Garrett May,SUPA105,Retail,105,01/12/2018,SUPA105,Super Soft Bulk - 2 Litres,8,14.5
